offline_datapoint_8 1734111694 9071,851
offline_datapoint_22 1734111696 780099584,000
offline_datapoint_1 1734111694 0,667
offline_datapoint_21 1734111696 6918524928,000
offline_datapoint_7 1734111696 7347859456,000
offline_datapoint_6 1734111694 0,195
offline_datapoint_12 1734111694 6,324
offline_datapoint_25 1734111694 3,193
offline_datapoint_13 1734111694 8470,331
offline_datapoint_19 1734111696 0,000
offline_datapoint_0 1734111694 11647,080
offline_datapoint_16 1734111694 1680,454
offline_datapoint_29 1734111694 0,259
offline_datapoint_17 1734111694 13,011
offline_datapoint_10 1734111694 99,439
offline_datapoint_30 1734111694 2,669
offline_datapoint_23 1734111694 47891,692
offline_datapoint_4 1734111694 0,003
offline_datapoint_11 1734111699 216649,000
offline_datapoint_5 1734111699 3638,000
offline_datapoint_27 1734111699 1113251840,000
offline_datapoint_14 1734111699 569266176,000
offline_datapoint_3 1734111699 11052101632,000
offline_datapoint_9 1734111699 780460032,000
offline_datapoint_26 1734111699 8082,000
offline_datapoint_20 1734111697 0,000
offline_datapoint_8 1734111697 8511,363
offline_datapoint_22 1734111699 780460032,000
offline_datapoint_1 1734111697 0,000
offline_datapoint_21 1734111699 6922993664,000
offline_datapoint_7 1734111699 7353286656,000
offline_datapoint_6 1734111697 0,293
offline_datapoint_12 1734111697 7,185
offline_datapoint_25 1734111697 3,321
offline_datapoint_13 1734111697 8123,407
offline_datapoint_19 1734111699 0,000
offline_datapoint_0 1734111697 11067,072
offline_datapoint_16 1734111697 1719,804
offline_datapoint_29 1734111697 0,230
offline_datapoint_17 1734111697 6,333
offline_datapoint_10 1734111697 99,723
offline_datapoint_30 1734111697 0,000
offline_datapoint_23 1734111697 49583,158
offline_datapoint_4 1734111697 0,002
offline_datapoint_11 1734111702 216649,000
offline_datapoint_5 1734111702 3636,000
offline_datapoint_27 1734111702 1113223168,000
offline_datapoint_14 1734111702 569384960,000
offline_datapoint_3 1734111702 11057364992,000
offline_datapoint_9 1734111702 781037568,000
offline_datapoint_26 1734111702 8073,000
offline_datapoint_20 1734111700 3,338
offline_datapoint_8 1734111700 10948,989
offline_datapoint_22 1734111702 781037568,000
offline_datapoint_1 1734111700 1,002
offline_datapoint_21 1734111702 6929633280,000
offline_datapoint_7 1734111702 7359811584,000
offline_datapoint_6 1734111700 0,293
offline_datapoint_12 1734111700 7,534
offline_datapoint_25 1734111700 3,911
offline_datapoint_13 1734111700 8858,476
offline_datapoint_19 1734111702 0,000
offline_datapoint_0 1734111700 12131,455
offline_datapoint_16 1734111700 2391,972
offline_datapoint_29 1734111700 0,433
offline_datapoint_17 1734111700 21,032
offline_datapoint_10 1734111700 99,101
offline_datapoint_30 1734111700 2,671
offline_datapoint_23 1734111700 14693,587
offline_datapoint_4 1734111700 0,004
offline_datapoint_11 1734111705 216649,000
offline_datapoint_5 1734111705 3635,000
offline_datapoint_27 1734111705 1113272320,000
offline_datapoint_14 1734111705 569384960,000
offline_datapoint_3 1734111705 11083280384,000
offline_datapoint_9 1734111705 780861440,000
offline_datapoint_26 1734111705 8041,000
offline_datapoint_20 1734111703 1,667
offline_datapoint_8 1734111703 14708,269
offline_datapoint_22 1734111705 780861440,000
offline_datapoint_1 1734111703 0,667
offline_datapoint_21 1734111705 6946697216,000
offline_datapoint_7 1734111705 7393058816,000
offline_datapoint_6 1734111703 0,260
offline_datapoint_12 1734111703 12,783
offline_datapoint_25 1734111703 5,600
offline_datapoint_13 1734111703 10930,506
offline_datapoint_19 1734111705 1,000
offline_datapoint_0 1734111703 15484,494
offline_datapoint_16 1734111703 2379,691
offline_datapoint_29 1734111703 0,228
offline_datapoint_17 1734111703 7,669
offline_datapoint_10 1734111703 99,685
offline_datapoint_30 1734111703 0,000
offline_datapoint_23 1734111703 68919,652
offline_datapoint_4 1734111703 0,002
offline_datapoint_11 1734111708 216649,000
offline_datapoint_5 1734111708 3640,000
offline_datapoint_27 1734111708 1113292800,000
offline_datapoint_14 1734111708 569475072,000
offline_datapoint_3 1734111708 11094327296,000
offline_datapoint_9 1734111708 780009472,000
offline_datapoint_26 1734111708 8046,000
offline_datapoint_20 1734111706 5,308
offline_datapoint_8 1734111706 16537,725
offline_datapoint_22 1734111708 780009472,000
offline_datapoint_1 1734111706 0,995
offline_datapoint_21 1734111708 6947991552,000
offline_datapoint_7 1734111708 7399501824,000
offline_datapoint_6 1734111706 0,097
offline_datapoint_12 1734111706 12,269
offline_datapoint_25 1734111706 5,475
offline_datapoint_13 1734111706 11907,069
offline_datapoint_19 1734111708 0,000
offline_datapoint_0 1734111706 17553,231
offline_datapoint_16 1734111706 2488,173
offline_datapoint_29 1734111706 0,518
offline_datapoint_17 1734111706 20,569
offline_datapoint_10 1734111706 99,112
offline_datapoint_30 1734111706 2,986
offline_datapoint_23 1734111706 23651,097
offline_datapoint_4 1734111706 0,005
offline_datapoint_11 1734111711 216649,000
offline_datapoint_5 1734111711 3624,000
offline_datapoint_27 1734111711 1113276416,000
offline_datapoint_14 1734111711 569475072,000
offline_datapoint_3 1734111711 10988507136,000
offline_datapoint_9 1734111711 780562432,000
offline_datapoint_26 1734111711 8123,000
offline_datapoint_20 1734111709 0,667
offline_datapoint_8 1734111709 14794,611
offline_datapoint_22 1734111711 780562432,000
offline_datapoint_1 1734111709 0,667
offline_datapoint_21 1734111711 6850994176,000
offline_datapoint_7 1734111711 7302885376,000
offline_datapoint_6 1734111709 0,228
offline_datapoint_12 1734111709 8,002
offline_datapoint_25 1734111709 4,365
offline_datapoint_13 1734111709 9877,306
offline_datapoint_19 1734111711 0,000
offline_datapoint_0 1734111709 14028,763
offline_datapoint_16 1734111709 1772,525
offline_datapoint_29 1734111709 0,304
offline_datapoint_17 1734111709 18,679
offline_datapoint_10 1734111709 99,593
offline_datapoint_30 1734111709 3,669
offline_datapoint_23 1734111709 23625,143
offline_datapoint_4 1734111709 0,003
offline_datapoint_11 1734111714 216649,000
offline_datapoint_5 1734111714 3625,000
offline_datapoint_27 1734111714 1113260032,000
offline_datapoint_14 1734111714 569475072,000
offline_datapoint_3 1734111714 10893549568,000
offline_datapoint_9 1734111714 780607488,000
offline_datapoint_26 1734111714 8210,000
offline_datapoint_20 1734111712 0,000
offline_datapoint_8 1734111712 5478,153
offline_datapoint_22 1734111714 780607488,000
offline_datapoint_1 1734111712 0,000
offline_datapoint_21 1734111714 6767235072,000
offline_datapoint_7 1734111714 7215017984,000
offline_datapoint_6 1734111712 0,097
offline_datapoint_12 1734111712 6,971
offline_datapoint_25 1734111712 3,114
offline_datapoint_13 1734111712 7535,906
offline_datapoint_19 1734111714 0,000
offline_datapoint_0 1734111712 9753,404
offline_datapoint_16 1734111712 1528,702
offline_datapoint_29 1734111712 0,206
offline_datapoint_17 1734111712 8,303
offline_datapoint_10 1734111712 99,709
offline_datapoint_30 1734111712 1,328
offline_datapoint_23 1734111712 64389,120
offline_datapoint_4 1734111712 0,002
offline_datapoint_11 1734111717 216649,000
offline_datapoint_5 1734111717 3625,000
offline_datapoint_27 1734111717 1113210880,000
offline_datapoint_14 1734111717 569475072,000
offline_datapoint_3 1734111717 10962460672,000
offline_datapoint_9 1734111717 781365248,000
offline_datapoint_26 1734111717 8171,000
offline_datapoint_20 1734111715 2,998
offline_datapoint_8 1734111715 14852,525
offline_datapoint_22 1734111717 781365248,000
offline_datapoint_1 1734111715 0,666
offline_datapoint_21 1734111717 6816002048,000
offline_datapoint_7 1734111717 7261708288,000
offline_datapoint_6 1734111715 0,293
offline_datapoint_12 1734111715 10,984
offline_datapoint_25 1734111715 4,913
offline_datapoint_13 1734111715 13712,125
offline_datapoint_19 1734111717 0,000
offline_datapoint_0 1734111715 17815,301
offline_datapoint_16 1734111715 1980,959
offline_datapoint_29 1734111715 0,217
offline_datapoint_17 1734111715 7,663
offline_datapoint_10 1734111715 99,517
offline_datapoint_30 1734111715 0,666
offline_datapoint_23 1734111715 46658,783
offline_datapoint_4 1734111715 0,002
offline_datapoint_11 1734111720 216649,000
offline_datapoint_5 1734111720 3626,000
offline_datapoint_27 1734111720 1113202688,000
offline_datapoint_14 1734111720 565473280,000
offline_datapoint_3 1734111720 10941714432,000
offline_datapoint_9 1734111720 781389824,000
offline_datapoint_26 1734111720 8172,000
offline_datapoint_20 1734111718 2,987
offline_datapoint_8 1734111718 4226,443
offline_datapoint_22 1734111720 781389824,000
offline_datapoint_1 1734111718 0,664
offline_datapoint_21 1734111720 6804643840,000
offline_datapoint_7 1734111720 7256289280,000
offline_datapoint_6 1734111718 0,810
offline_datapoint_12 1734111718 12,025
offline_datapoint_25 1734111718 6,124
offline_datapoint_13 1734111718 10947,734
offline_datapoint_19 1734111720 1,000
offline_datapoint_0 1734111718 14867,547
offline_datapoint_16 1734111718 2269,191
offline_datapoint_29 1734111718 0,231
offline_datapoint_17 1734111718 6,969
offline_datapoint_10 1734111718 99,765
offline_datapoint_30 1734111718 1,991
offline_datapoint_23 1734111718 88551,619
offline_datapoint_4 1734111718 0,002
offline_datapoint_11 1734111723 216649,000
offline_datapoint_5 1734111723 3640,000
offline_datapoint_27 1734111723 1113219072,000
offline_datapoint_14 1734111723 566292480,000
offline_datapoint_3 1734111723 10943614976,000
offline_datapoint_9 1734111723 781434880,000
offline_datapoint_26 1734111723 8169,000
offline_datapoint_20 1734111721 0,000
offline_datapoint_8 1734111721 7967,305
offline_datapoint_22 1734111723 781434880,000
offline_datapoint_1 1734111721 0,000
offline_datapoint_21 1734111723 6806294528,000
offline_datapoint_7 1734111723 7261581312,000
offline_datapoint_6 1734111721 0,521
offline_datapoint_12 1734111721 10,718
offline_datapoint_25 1734111721 5,374
offline_datapoint_13 1734111721 9702,025
offline_datapoint_19 1734111723 0,000
offline_datapoint_0 1734111721 13818,066
offline_datapoint_16 1734111721 2003,831
offline_datapoint_29 1734111721 0,332
offline_datapoint_17 1734111721 13,005
offline_datapoint_10 1734111721 99,469
offline_datapoint_30 1734111721 0,000
offline_datapoint_23 1734111721 27306,667
offline_datapoint_4 1734111721 0,003
offline_datapoint_11 1734111726 216649,000
offline_datapoint_5 1734111726 3589,000
offline_datapoint_27 1734111726 1113198592,000
offline_datapoint_14 1734111726 566620160,000
offline_datapoint_3 1734111726 10945753088,000
offline_datapoint_9 1734111726 781754368,000
offline_datapoint_26 1734111726 8166,000
offline_datapoint_20 1734111724 0,000
offline_datapoint_8 1734111724 1019,369
offline_datapoint_22 1734111726 781754368,000
offline_datapoint_1 1734111724 0,000
offline_datapoint_21 1734111726 6815952896,000
offline_datapoint_7 1734111726 7257886720,000
offline_datapoint_6 1734111724 0,163
offline_datapoint_12 1734111724 4,716
offline_datapoint_25 1734111724 2,379
offline_datapoint_13 1734111724 6579,500
offline_datapoint_19 1734111726 0,000
offline_datapoint_0 1734111724 8286,793
offline_datapoint_16 1734111724 1432,924
offline_datapoint_29 1734111724 0,271
offline_datapoint_17 1734111724 11,349
offline_datapoint_10 1734111724 99,356
offline_datapoint_30 1734111724 0,000
offline_datapoint_23 1734111724 54452,706
offline_datapoint_4 1734111724 0,003
offline_datapoint_11 1734111729 216649,000
offline_datapoint_5 1734111729 3573,000
offline_datapoint_27 1734111729 1113223168,000
offline_datapoint_14 1734111729 566620160,000
offline_datapoint_3 1734111729 10946371584,000
offline_datapoint_9 1734111729 781819904,000
offline_datapoint_26 1734111729 8165,000
offline_datapoint_20 1734111727 0,334
offline_datapoint_8 1734111727 6412,354
offline_datapoint_22 1734111729 781819904,000
offline_datapoint_1 1734111727 0,334
offline_datapoint_21 1734111729 6816608256,000
offline_datapoint_7 1734111729 7261102080,000
offline_datapoint_6 1734111727 0,228
offline_datapoint_12 1734111727 5,507
offline_datapoint_25 1734111727 2,738
offline_datapoint_13 1734111727 7843,663
offline_datapoint_19 1734111729 0,000
offline_datapoint_0 1734111727 10688,592
offline_datapoint_16 1734111727 1443,656
offline_datapoint_29 1734111727 0,167
offline_datapoint_17 1734111727 5,339
offline_datapoint_10 1734111727 99,851
offline_datapoint_30 1734111727 0,667
offline_datapoint_23 1734111727 52992,000
offline_datapoint_4 1734111727 0,002
offline_datapoint_11 1734111732 216649,000
offline_datapoint_5 1734111732 3573,000
offline_datapoint_27 1734111732 1113239552,000
offline_datapoint_14 1734111732 566620160,000
offline_datapoint_3 1734111732 10955788288,000
offline_datapoint_9 1734111732 782217216,000
offline_datapoint_26 1734111732 8169,000
offline_datapoint_20 1734111730 3,002
offline_datapoint_8 1734111730 3015,297
offline_datapoint_22 1734111732 782217216,000
offline_datapoint_1 1734111730 0,667
offline_datapoint_21 1734111732 6819651584,000
offline_datapoint_7 1734111732 7263420416,000
offline_datapoint_6 1734111730 0,489
offline_datapoint_12 1734111730 7,225
offline_datapoint_25 1734111730 3,714
offline_datapoint_13 1734111730 9290,409
offline_datapoint_19 1734111732 0,000
offline_datapoint_0 1734111730 11481,078
offline_datapoint_16 1734111730 1745,329
offline_datapoint_29 1734111730 0,272
offline_datapoint_17 1734111730 17,013
offline_datapoint_10 1734111730 99,453
offline_datapoint_30 1734111730 3,002
offline_datapoint_23 1734111730 8754,196
offline_datapoint_4 1734111730 0,003
offline_datapoint_11 1734111735 216649,000
offline_datapoint_5 1734111735 3577,000
offline_datapoint_27 1734111735 1113227264,000
offline_datapoint_14 1734111735 566706176,000
offline_datapoint_3 1734111735 10923507712,000
offline_datapoint_9 1734111735 782209024,000
offline_datapoint_26 1734111735 8180,000
offline_datapoint_20 1734111733 2,669
offline_datapoint_8 1734111733 3919,810
offline_datapoint_22 1734111735 782209024,000
offline_datapoint_1 1734111733 0,334
offline_datapoint_21 1734111735 6795677696,000
offline_datapoint_7 1734111735 7245516800,000
offline_datapoint_6 1734111733 0,358
offline_datapoint_12 1734111733 8,415
offline_datapoint_25 1734111733 3,845
offline_datapoint_13 1734111733 9936,502
offline_datapoint_19 1734111735 0,000
offline_datapoint_0 1734111733 12217,914
offline_datapoint_16 1734111733 1627,720
offline_datapoint_29 1734111733 0,236
offline_datapoint_17 1734111733 16,017
offline_datapoint_10 1734111733 99,585
offline_datapoint_30 1734111733 1,001
offline_datapoint_23 1734111733 38144,000
offline_datapoint_4 1734111733 0,002
offline_datapoint_11 1734111738 216649,000
offline_datapoint_5 1734111738 3576,000
offline_datapoint_27 1734111738 1113239552,000
offline_datapoint_14 1734111738 566812672,000
offline_datapoint_3 1734111738 10932809728,000
offline_datapoint_9 1734111738 781471744,000
offline_datapoint_26 1734111738 8179,000
offline_datapoint_20 1734111736 0,331
offline_datapoint_8 1734111736 5658,164
offline_datapoint_22 1734111738 781471744,000
offline_datapoint_1 1734111736 0,331
offline_datapoint_21 1734111738 6798536704,000
offline_datapoint_7 1734111738 7246659584,000
offline_datapoint_6 1734111736 0,291
offline_datapoint_12 1734111736 6,213
offline_datapoint_25 1734111736 3,172
offline_datapoint_13 1734111736 8489,731
offline_datapoint_19 1734111738 0,000
offline_datapoint_0 1734111736 10931,274
offline_datapoint_16 1734111736 1592,239
offline_datapoint_29 1734111736 0,329
offline_datapoint_17 1734111736 10,604
offline_datapoint_10 1734111736 99,536
offline_datapoint_30 1734111736 0,663
offline_datapoint_23 1734111736 56064,000
offline_datapoint_4 1734111736 0,003
offline_datapoint_11 1734111741 216649,000
offline_datapoint_5 1734111742 3574,000
offline_datapoint_27 1734111742 1113223168,000
offline_datapoint_14 1734111742 566915072,000
offline_datapoint_3 1734111742 10925264896,000
offline_datapoint_9 1734111742 781611008,000
offline_datapoint_26 1734111742 8186,000
offline_datapoint_20 1734111740 0,332
offline_datapoint_8 1734111740 8239,046
offline_datapoint_22 1734111742 781611008,000
offline_datapoint_1 1734111740 0,332
offline_datapoint_21 1734111742 6796865536,000
offline_datapoint_7 1734111742 7248216064,000
offline_datapoint_6 1734111740 0,227
offline_datapoint_12 1734111740 6,500
offline_datapoint_25 1734111740 3,208
offline_datapoint_13 1734111740 8276,873
offline_datapoint_19 1734111742 0,000
offline_datapoint_0 1734111740 11217,114
offline_datapoint_16 1734111740 1689,618
offline_datapoint_29 1734111740 0,282
offline_datapoint_17 1734111740 18,914
offline_datapoint_10 1734111740 99,362
offline_datapoint_30 1734111740 0,664
offline_datapoint_23 1734111740 12288,000
offline_datapoint_4 1734111740 0,003
offline_datapoint_11 1734111745 216649,000
offline_datapoint_5 1734111745 3575,000
offline_datapoint_27 1734111745 1113223168,000
offline_datapoint_14 1734111745 566939648,000
offline_datapoint_3 1734111745 10918375424,000
offline_datapoint_9 1734111745 782057472,000
offline_datapoint_26 1734111745 8188,000
offline_datapoint_20 1734111743 10,953
offline_datapoint_8 1734111743 4654,190
offline_datapoint_22 1734111745 782057472,000
offline_datapoint_1 1734111743 1,660
offline_datapoint_21 1734111745 6790922240,000
offline_datapoint_7 1734111745 7242014720,000
offline_datapoint_6 1734111743 0,130
offline_datapoint_12 1734111743 6,572
offline_datapoint_25 1734111743 3,047
offline_datapoint_13 1734111743 7142,930
offline_datapoint_19 1734111745 0,000
offline_datapoint_0 1734111743 9292,447
offline_datapoint_16 1734111743 2080,810
offline_datapoint_29 1734111743 0,315
offline_datapoint_17 1734111743 4,647
offline_datapoint_10 1734111743 99,581
offline_datapoint_30 1734111743 0,000
offline_datapoint_23 1734111743 128731,429
offline_datapoint_4 1734111743 0,003
offline_datapoint_11 1734111748 216649,000
offline_datapoint_5 1734111748 3574,000
offline_datapoint_27 1734111748 1113239552,000
offline_datapoint_14 1734111748 567119872,000
offline_datapoint_3 1734111748 10961305600,000
offline_datapoint_9 1734111748 782315520,000
offline_datapoint_26 1734111748 8163,000
offline_datapoint_20 1734111746 3,335
offline_datapoint_8 1734111746 20426,946
offline_datapoint_22 1734111748 782315520,000
offline_datapoint_1 1734111746 1,000
offline_datapoint_21 1734111748 6825766912,000
offline_datapoint_7 1734111748 7272669184,000
offline_datapoint_6 1734111746 0,163
offline_datapoint_12 1734111746 9,468
offline_datapoint_25 1734111746 4,069
offline_datapoint_13 1734111746 10985,094
offline_datapoint_19 1734111748 0,000
offline_datapoint_0 1734111746 15801,889
offline_datapoint_16 1734111746 2527,942
offline_datapoint_29 1734111746 0,264
offline_datapoint_17 1734111746 13,672
offline_datapoint_10 1734111746 99,535
