offline_datapoint_13 1733950182 9628,970
offline_datapoint_19 1733950184 0,000
offline_datapoint_0 1733950182 11649,101
offline_datapoint_16 1733950182 1007,238
offline_datapoint_29 1733950182 0,205
offline_datapoint_17 1733950182 11,310
offline_datapoint_10 1733950182 99,619
offline_datapoint_30 1733950182 1,331
offline_datapoint_23 1733950182 39514,353
offline_datapoint_4 1733950182 0,002
offline_datapoint_11 1733950186 218802,000
offline_datapoint_5 1733950186 3738,000
offline_datapoint_27 1733950186 753414144,000
offline_datapoint_14 1733950186 517152768,000
offline_datapoint_3 1733950186 13489078272,000
offline_datapoint_9 1733950186 201019392,000
offline_datapoint_26 1733950186 7625,000
offline_datapoint_20 1733950184 0,665
offline_datapoint_8 1733950184 12497,004
offline_datapoint_22 1733950186 201019392,000
offline_datapoint_1 1733950184 0,665
offline_datapoint_21 1733950186 8728567808,000
offline_datapoint_7 1733950186 8347885568,000
offline_datapoint_6 1733950184 0,065
offline_datapoint_18 1733950185 5,997
offline_datapoint_12 1733950185 5,997
offline_datapoint_25 1733950185 3,524
offline_datapoint_13 1733950185 10117,570
offline_datapoint_19 1733950187 0,000
offline_datapoint_0 1733950185 12673,443
offline_datapoint_16 1733950185 975,034
offline_datapoint_29 1733950185 0,289
offline_datapoint_17 1733950185 10,358
offline_datapoint_10 1733950185 99,524
offline_datapoint_30 1733950185 1,671
offline_datapoint_23 1733950185 42413,419
offline_datapoint_4 1733950185 0,003
offline_datapoint_11 1733950189 218802,000
offline_datapoint_5 1733950189 3701,000
offline_datapoint_27 1733950189 753401856,000
offline_datapoint_14 1733950189 517156864,000
offline_datapoint_3 1733950189 13419474944,000
offline_datapoint_9 1733950189 201277440,000
offline_datapoint_26 1733950189 7660,000
offline_datapoint_20 1733950187 3,341
offline_datapoint_8 1733950187 18197,190
offline_datapoint_22 1733950189 201277440,000
offline_datapoint_1 1733950187 1,002
offline_datapoint_21 1733950189 8672006144,000
offline_datapoint_7 1733950189 8235671552,000
offline_datapoint_6 1733950187 0,098
offline_datapoint_18 1733950188 6,049
offline_datapoint_12 1733950188 6,049
offline_datapoint_25 1733950188 3,345
offline_datapoint_13 1733950188 8716,319
offline_datapoint_19 1733950190 0,000
offline_datapoint_0 1733950188 10146,211
offline_datapoint_16 1733950188 1604,430
offline_datapoint_29 1733950188 0,299
offline_datapoint_17 1733950188 8,644
offline_datapoint_10 1733950188 99,492
offline_datapoint_30 1733950188 0,665
offline_datapoint_23 1733950188 50884,923
offline_datapoint_4 1733950188 0,003
offline_datapoint_11 1733950192 218802,000
